payment_id,customer_id,profile,amount,failure_reason,attempt_number,subscription_months,successful_payments,failed_payments,avg_delay_days,reminder_success_rate
P001904,C00182,reliable,499,authentication_failed,1,35,14,1,0.86,0.77
P001905,C04884,occasionally_late,499,payment_method_issue,2,11,16,4,2.43,0.47
P001906,C03038,reliable,499,bank_error,1,28,6,1,0.91,0.71
P001907,C05764,reliable,499,authentication_failed,1,17,29,0,0.15,0.85
P001908,C01455,reliable,499,insufficient_funds,1,23,29,2,0.83,0.72
P001909,C02230,reliable,499,authentication_failed,1,13,22,0,0.74,0.92
P001910,C07995,reliable,499,payment_method_issue,1,31,31,0,0.16,0.94
P001911,C08134,churn_risk,499,insufficient_funds,2,4,2,7,12.48,0.25
P001912,C05911,reliable,499,insufficient_funds,1,25,22,2,0.21,0.98
P001913,C02428,occasionally_late,499,bank_error,1,10,3,2,2.39,0.6
P001914,C03399,occasionally_late,499,payment_method_issue,1,20,13,4,1.21,0.58
P001915,C02885,churn_risk,499,payment_method_issue,2,5,2,5,5.4,0.26
P001916,C02087,churn_risk,499,insufficient_funds,1,3,5,5,10.13,0.25
P001917,C01200,frequent_failure,499,bank_error,1,7,9,7,7.76,0.17
P001918,C03600,frequent_failure,499,bank_error,1,15,8,5,3.44,0.27
P001919,C06657,occasionally_late,499,payment_method_issue,1,12,8,2,2.22,0.68
P001920,C08602,reliable,499,bank_error,1,29,7,0,0.2,0.82
P001921,C02733,occasionally_late,499,bank_error,1,23,10,1,2.12,0.54
P001922,C02647,churn_risk,499,bank_error,1,5,4,9,7.36,0.28
P001923,C03227,reliable,499,bank_error,1,32,15,1,0.02,0.81
P001924,C01477,reliable,499,authentication_failed,1,22,8,0,0.17,0.93
P001925,C00113,reliable,499,authentication_failed,2,7,25,0,0.51,0.94
P001926,C08934,churn_risk,499,payment_method_issue,1,9,5,6,12.38,0.18
P001927,C00263,occasionally_late,499,authentication_failed,1,12,14,4,3.84,0.67
P001928,C06209,reliable,499,insufficient_funds,1,25,11,0,0.78,0.87
P001929,C01954,reliable,499,payment_method_issue,1,16,17,1,0.13,0.86
P001930,C00111,frequent_failure,499,insufficient_funds,2,16,2,5,4.06,0.2
P001931,C00812,frequent_failure,499,bank_error,1,19,1,5,7.96,0.25
P001932,C07086,reliable,499,payment_method_issue,1,35,27,2,0.62,0.92
P001933,C05356,reliable,499,payment_method_issue,1,13,36,1,0.67,0.84
P001934,C08797,occasionally_late,499,payment_method_issue,2,10,19,3,3.91,0.71
P001935,C00802,occasionally_late,499,bank_error,1,8,6,2,2.18,0.69
P001936,C01440,reliable,499,payment_method_issue,2,17,24,2,0.81,0.81
P001937,C00933,churn_risk,499,bank_error,2,3,3,9,11.71,0.22
P001938,C03450,reliable,499,insufficient_funds,1,8,22,0,0.37,0.74
P001939,C08442,reliable,499,bank_error,1,16,14,0,0.95,0.89
P001940,C03785,reliable,499,authentication_failed,1,9,35,2,0.42,0.83
P001941,C02259,reliable,499,payment_method_issue,1,8,11,2,0.5,0.88
P001942,C05309,churn_risk,499,authentication_failed,1,2,5,4,10.61,0.15
P001943,C09398,occasionally_late,499,payment_method_issue,2,16,16,1,3.36,0.71
P001944,C09893,reliable,499,insufficient_funds,1,18,24,0,0.75,0.88
P001945,C03548,occasionally_late,499,bank_error,2,19,16,1,2.08,0.5
P001946,C06409,occasionally_late,499,payment_method_issue,1,13,16,1,2.04,0.52
P001947,C09393,frequent_failure,499,bank_error,2,12,5,7,7.69,0.36
P001948,C03416,reliable,499,bank_error,1,21,15,1,0.21,0.89
P001949,C00652,occasionally_late,499,insufficient_funds,2,16,18,1,2.49,0.78
P001950,C05644,occasionally_late,499,bank_error,1,14,18,3,3.55,0.77
P001951,C04588,reliable,499,bank_error,1,20,26,2,0.19,0.98
P001952,C06930,reliable,499,payment_method_issue,2,29,33,1,0.91,0.92
P001953,C08963,reliable,499,bank_error,1,17,27,1,0.57,0.81
P001954,C03577,occasionally_late,499,insufficient_funds,2,6,14,4,3.56,0.51
P001955,C01599,churn_risk,499,payment_method_issue,1,2,3,6,5.63,0.2
P001956,C00766,occasionally_late,499,authentication_failed,2,17,17,4,3.43,0.74
P001957,C03985,reliable,499,authentication_failed,1,35,22,2,0.24,0.87
P001958,C08845,reliable,499,authentication_failed,2,13,13,0,0.18,0.76
P001959,C09338,reliable,499,insufficient_funds,2,15,19,1,0.71,0.93
P001960,C05929,occasionally_late,499,payment_method_issue,1,20,19,1,3.02,0.63
P001961,C06337,reliable,499,bank_error,1,29,28,2,0.86,0.75
P001962,C03894,reliable,499,payment_method_issue,2,10,32,0,0.09,0.72
P001963,C09546,reliable,499,authentication_failed,1,31,20,1,0.21,0.79
P001964,C09379,reliable,499,bank_error,2,21,19,2,0.41,0.83
P001965,C02746,occasionally_late,499,insufficient_funds,1,5,9,2,1.9,0.55
P001966,C03860,churn_risk,499,insufficient_funds,1,2,3,8,12.53,0.23
P001967,C09900,frequent_failure,499,bank_error,1,6,6,5,6.99,0.2
P001968,C05122,frequent_failure,499,payment_method_issue,1,6,8,7,3.45,0.18
P001969,C03330,occasionally_late,499,authentication_failed,1,12,13,2,2.53,0.52
P001970,C06360,reliable,499,bank_error,2,12,27,1,0.66,0.75
P001971,C00472,reliable,499,bank_error,1,8,25,1,0.12,0.97
P001972,C01137,frequent_failure,499,bank_error,1,18,4,3,3.1,0.3
P001973,C08374,reliable,499,bank_error,1,11,18,0,0.66,0.78
P001974,C09520,occasionally_late,499,bank_error,1,7,4,2,1.72,0.62
P001975,C06418,reliable,499,bank_error,2,16,10,0,0.54,0.74
P001976,C05665,churn_risk,499,insufficient_funds,1,10,4,9,11.48,0.22
P001977,C05690,frequent_failure,499,bank_error,1,18,8,4,5.94,0.28
P001978,C04390,occasionally_late,499,bank_error,1,13,15,3,2.41,0.53
P001979,C08609,reliable,499,payment_method_issue,1,28,14,2,0.63,1.0
P001980,C05592,frequent_failure,499,insufficient_funds,2,17,3,3,7.63,0.4
P001981,C00908,reliable,499,payment_method_issue,1,7,21,2,0.38,0.83
P001982,C02462,frequent_failure,499,insufficient_funds,1,6,10,6,3.48,0.39
P001983,C00931,reliable,499,payment_method_issue,1,32,16,1,0.55,0.76
P001984,C06085,frequent_failure,499,bank_error,1,7,9,3,4.57,0.43
P001985,C01127,occasionally_late,499,insufficient_funds,2,9,10,3,2.89,0.46
P001986,C06611,occasionally_late,499,insufficient_funds,1,7,19,4,3.69,0.66
P001987,C09435,reliable,499,insufficient_funds,2,12,21,2,0.01,0.82
P001988,C07983,reliable,499,bank_error,1,23,20,2,0.97,0.97
P001989,C03249,occasionally_late,499,payment_method_issue,1,18,12,3,3.5,0.62
P001990,C04166,occasionally_late,499,authentication_failed,1,16,9,1,3.86,0.56
P001991,C06173,reliable,499,bank_error,2,24,28,2,0.26,0.88
P001992,C07200,occasionally_late,499,authentication_failed,2,19,17,4,3.66,0.58
P001993,C04983,frequent_failure,499,authentication_failed,1,17,5,3,5.85,0.37
P001994,C04528,churn_risk,499,insufficient_funds,1,7,3,4,6.83,0.13
P001995,C02854,reliable,499,authentication_failed,1,23,9,2,0.86,0.98
P001996,C05997,reliable,499,payment_method_issue,2,26,36,1,0.13,0.77
P001997,C05385,frequent_failure,499,insufficient_funds,2,14,8,6,6.21,0.26
P001998,C08336,reliable,499,authentication_failed,2,31,32,1,0.69,0.73
P001999,C00771,occasionally_late,499,payment_method_issue,2,6,6,3,2.21,0.74
P002000,C09054,reliable,499,bank_error,1,8,22,2,0.6,0.89
P002001,C08411,churn_risk,499,bank_error,1,8,2,6,13.26,0.29
P002002,C02362,reliable,499,payment_method_issue,1,26,27,2,0.04,0.77
P002003,C01407,frequent_failure,499,bank_error,1,9,3,3,4.94,0.27
P002004,C06398,reliable,499,payment_method_issue,1,15,25,0,0.66,0.97
P002005,C06991,occasionally_late,499,insufficient_funds,2,10,17,2,3.96,0.49
P002006,C06448,reliable,499,bank_error,2,8,9,0,0.08,0.83
P002007,C03616,reliable,499,authentication_failed,1,23,29,2,0.72,0.76
P002008,C04153,frequent_failure,499,payment_method_issue,2,9,6,5,5.61,0.3
P002009,C09050,reliable,499,payment_method_issue,1,9,11,0,0.77,0.76
P002010,C03366,occasionally_late,499,bank_error,1,12,14,1,1.96,0.61
P002011,C02406,reliable,499,bank_error,1,9,32,0,0.45,0.96
P002012,C08810,frequent_failure,499,insufficient_funds,1,10,6,7,5.97,0.35
P002013,C08339,reliable,499,bank_error,1,17,23,2,0.33,0.88
P002014,C02781,frequent_failure,499,insufficient_funds,2,17,7,7,5.92,0.49
P002015,C00778,reliable,499,payment_method_issue,1,23,10,0,0.43,0.92
P002016,C06689,occasionally_late,499,bank_error,1,11,12,3,2.82,0.76
P002017,C07643,occasionally_late,499,insufficient_funds,1,9,14,2,3.63,0.69
P002018,C09616,churn_risk,499,authentication_failed,1,9,2,6,9.57,0.14
P002019,C05914,occasionally_late,499,insufficient_funds,1,19,9,3,3.77,0.78
P002020,C08333,churn_risk,499,authentication_failed,1,5,3,8,9.47,0.27
P002021,C06746,reliable,499,payment_method_issue,1,15,29,1,0.56,0.92
P002022,C01279,reliable,499,payment_method_issue,1,29,17,0,0.54,0.89
P002023,C00462,reliable,499,bank_error,2,27,35,0,0.4,0.73
P002024,C09414,reliable,499,bank_error,1,27,19,0,0.54,0.93
P002025,C02739,occasionally_late,499,payment_method_issue,2,5,14,4,2.5,0.69
P002026,C05107,reliable,499,payment_method_issue,1,15,14,2,0.92,0.83
P002027,C07001,reliable,499,payment_method_issue,1,22,25,1,0.19,0.83
P002028,C08051,reliable,499,bank_error,1,35,33,2,0.74,0.98
P002029,C09858,occasionally_late,499,payment_method_issue,2,4,7,1,1.91,0.66
P002030,C02173,churn_risk,499,payment_method_issue,1,7,6,5,5.64,0.09
P002031,C02304,reliable,499,bank_error,1,12,33,0,0.39,0.78
P002032,C06792,occasionally_late,499,payment_method_issue,1,9,6,1,1.26,0.73
P002033,C04463,reliable,499,payment_method_issue,1,21,18,1,0.79,0.83
P002034,C02941,frequent_failure,499,bank_error,2,18,6,4,7.75,0.4
P002035,C03069,churn_risk,499,bank_error,1,11,0,5,5.87,0.23
P002036,C07050,frequent_failure,499,bank_error,1,13,11,6,4.51,0.38
P002037,C07750,reliable,499,bank_error,2,22,33,2,0.23,0.73
P002038,C03710,reliable,499,authentication_failed,2,35,7,0,0.32,0.97
P002039,C02124,occasionally_late,499,bank_error,2,12,11,4,3.55,0.6
P002040,C00635,reliable,499,bank_error,1,30,6,1,0.16,0.75
P002041,C07825,reliable,499,bank_error,1,26,34,0,0.95,0.97
P002042,C06657,occasionally_late,499,bank_error,1,12,8,2,2.22,0.68
P002043,C09089,reliable,499,bank_error,1,8,7,1,0.78,0.72
P002044,C00896,reliable,499,bank_error,2,11,28,2,0.67,0.85
P002045,C00990,reliable,499,bank_error,1,27,21,1,0.58,0.84
P002046,C07291,reliable,499,bank_error,1,8,28,1,0.95,0.84
P002047,C04827,reliable,499,bank_error,2,10,34,2,0.2,0.99
P002048,C04461,reliable,499,authentication_failed,1,26,28,0,0.33,0.94
P002049,C03869,reliable,499,payment_method_issue,1,7,24,0,0.49,0.75
P002050,C03893,churn_risk,499,bank_error,1,5,6,5,10.34,0.12
P002051,C06043,reliable,499,insufficient_funds,1,17,35,1,0.86,0.86
P002052,C08650,occasionally_late,499,authentication_failed,1,15,9,4,3.93,0.8
P002053,C02214,reliable,499,authentication_failed,1,31,34,1,0.96,0.78
P002054,C00042,frequent_failure,499,authentication_failed,1,5,9,5,7.87,0.25
P002055,C00037,churn_risk,499,payment_method_issue,1,1,2,7,12.35,0.1
P002056,C02962,occasionally_late,499,insufficient_funds,1,18,10,4,1.73,0.52
P002057,C01095,reliable,499,bank_error,1,36,29,0,0.78,0.96
P002058,C04368,frequent_failure,499,bank_error,1,7,8,5,5.47,0.31
P002059,C09737,occasionally_late,499,insufficient_funds,1,16,18,1,2.76,0.66
P002060,C02258,occasionally_late,499,payment_method_issue,1,6,17,1,2.59,0.76
P002061,C09043,reliable,499,payment_method_issue,1,36,31,0,0.07,0.98
P002062,C00667,frequent_failure,499,insufficient_funds,1,15,7,4,6.79,0.16
P002063,C07866,reliable,499,bank_error,2,20,29,1,0.22,0.91
P002064,C07860,occasionally_late,499,insufficient_funds,2,14,17,3,3.77,0.68
P002065,C08901,reliable,499,bank_error,1,25,18,0,0.55,0.98
P002066,C04400,frequent_failure,499,authentication_failed,1,5,11,7,6.41,0.43
P002067,C06795,occasionally_late,499,bank_error,1,14,7,3,3.62,0.64
P002068,C00231,occasionally_late,499,payment_method_issue,1,16,15,1,3.64,0.73
P002069,C05140,reliable,499,bank_error,1,33,23,2,0.64,0.81
P002070,C05257,reliable,499,bank_error,2,27,17,0,0.5,0.75
P002071,C08604,reliable,499,payment_method_issue,1,29,8,2,0.64,0.97
P002072,C06356,reliable,499,payment_method_issue,1,27,6,2,0.9,0.79
P002073,C01301,frequent_failure,499,insufficient_funds,1,8,6,5,5.74,0.38
P002074,C05836,occasionally_late,499,authentication_failed,1,17,15,4,1.93,0.73
P002075,C01697,occasionally_late,499,payment_method_issue,2,13,14,2,1.78,0.79
P002076,C03498,occasionally_late,499,bank_error,1,5,9,4,3.16,0.57
P002077,C09685,reliable,499,authentication_failed,1,17,27,1,0.92,0.82
P002078,C01249,reliable,499,payment_method_issue,2,13,12,2,0.37,0.75
P002079,C04161,occasionally_late,499,bank_error,1,7,15,2,3.49,0.64
P002080,C03431,occasionally_late,499,bank_error,1,5,3,1,3.8,0.7
P002081,C04957,occasionally_late,499,bank_error,1,17,4,2,3.19,0.54
P002082,C06458,reliable,499,payment_method_issue,1,24,33,2,0.01,0.83
P002083,C01381,churn_risk,499,payment_method_issue,2,3,0,8,12.33,0.13
P002084,C08137,churn_risk,499,insufficient_funds,1,4,4,7,11.12,0.14
P002085,C01430,occasionally_late,499,authentication_failed,2,16,10,4,3.35,0.65
P002086,C05144,reliable,499,payment_method_issue,1,19,34,0,0.72,0.86
P002087,C09942,reliable,499,bank_error,2,17,29,2,0.71,0.85
P002088,C04932,reliable,499,bank_error,1,33,33,2,0.63,0.99
P002089,C01310,reliable,499,bank_error,1,18,36,1,0.21,0.86
P002090,C06335,occasionally_late,499,insufficient_funds,1,13,19,4,2.57,0.59
P002091,C07963,reliable,499,insufficient_funds,1,13,29,0,0.26,0.85
P002092,C07491,churn_risk,499,payment_method_issue,2,8,6,7,6.17,0.1
P002093,C04270,occasionally_late,499,insufficient_funds,1,19,9,4,3.18,0.52
P002094,C01672,reliable,499,authentication_failed,1,31,17,2,0.49,0.74
P002095,C04175,occasionally_late,499,payment_method_issue,1,4,17,4,1.84,0.55
P002096,C04612,reliable,499,bank_error,1,30,31,0,0.5,0.9
P002097,C04157,frequent_failure,499,bank_error,1,3,6,7,4.88,0.18
P002098,C04698,reliable,499,insufficient_funds,1,6,24,0,0.81,0.87
P002099,C01876,reliable,499,authentication_failed,1,34,33,0,0.59,0.91
P002100,C02360,occasionally_late,499,insufficient_funds,1,21,6,1,2.87,0.68
P002101,C03557,churn_risk,499,insufficient_funds,1,4,3,4,12.03,0.24
P002102,C08169,frequent_failure,499,payment_method_issue,1,5,3,4,5.15,0.33
P002103,C07869,reliable,499,payment_method_issue,1,34,6,2,0.51,0.72
P002104,C04082,frequent_failure,499,authentication_failed,1,4,4,3,3.78,0.4
P002105,C00540,occasionally_late,499,authentication_failed,1,9,3,4,2.36,0.54
P002106,C01720,occasionally_late,499,bank_error,1,23,11,1,3.05,0.73
P002107,C06071,occasionally_late,499,insufficient_funds,1,20,5,3,3.16,0.64
P002108,C05374,occasionally_late,499,insufficient_funds,1,23,18,2,1.07,0.68
P002109,C03101,churn_risk,499,payment_method_issue,1,9,5,7,11.96,0.2
P002110,C05836,occasionally_late,499,insufficient_funds,1,17,15,4,1.93,0.73
P002111,C06235,churn_risk,499,bank_error,1,2,0,5,6.97,0.24
P002112,C06308,occasionally_late,499,insufficient_funds,1,9,17,3,3.98,0.54
P002113,C07064,reliable,499,payment_method_issue,1,35,17,2,0.23,0.96
P002114,C04877,occasionally_late,499,payment_method_issue,1,21,10,1,3.15,0.65
P002115,C09217,reliable,499,payment_method_issue,1,15,30,1,0.4,0.93
P002116,C08234,reliable,499,payment_method_issue,1,33,23,1,0.04,0.84
P002117,C04966,frequent_failure,499,insufficient_funds,1,4,10,4,6.92,0.5
P002118,C05665,churn_risk,499,payment_method_issue,1,10,4,9,11.48,0.22
P002119,C00319,occasionally_late,499,bank_error,2,14,12,1,2.17,0.66
P002120,C06657,occasionally_late,499,payment_method_issue,1,12,8,2,2.22,0.68
P002121,C00586,reliable,499,bank_error,1,20,27,2,0.22,0.93
P002122,C01276,reliable,499,bank_error,1,16,29,0,0.27,1.0
P002123,C07162,churn_risk,499,insufficient_funds,2,8,2,4,12.9,0.26
P002124,C00564,reliable,499,payment_method_issue,1,29,23,1,0.86,0.88
P002125,C04922,occasionally_late,499,bank_error,1,23,17,1,3.06,0.58
P002126,C02616,frequent_failure,499,authentication_failed,1,3,7,4,4.3,0.32
P002127,C01981,occasionally_late,499,payment_method_issue,1,21,9,1,3.92,0.47
P002128,C00548,churn_risk,499,insufficient_funds,1,9,6,8,10.31,0.21
P002129,C08128,reliable,499,bank_error,1,19,24,1,0.49,0.89
P002130,C08048,occasionally_late,499,insufficient_funds,1,20,5,1,2.8,0.63
P002131,C05236,churn_risk,499,insufficient_funds,1,1,3,4,8.86,0.21
P002132,C08898,reliable,499,payment_method_issue,1,29,33,2,0.49,0.71
P002133,C00656,occasionally_late,499,authentication_failed,1,19,11,4,3.26,0.61
P002134,C09283,reliable,499,bank_error,1,9,35,1,0.45,0.88
P002135,C07465,churn_risk,499,payment_method_issue,1,9,4,8,12.92,0.12
P002136,C08278,occasionally_late,499,insufficient_funds,1,11,13,2,2.89,0.71
P002137,C03188,reliable,499,authentication_failed,1,19,11,1,0.46,0.75
P002138,C01870,reliable,499,bank_error,1,27,22,2,0.35,0.78
P002139,C00783,occasionally_late,499,bank_error,1,7,19,1,1.63,0.75
P002140,C00229,reliable,499,authentication_failed,1,33,10,0,0.85,0.85
P002141,C04092,reliable,499,bank_error,2,11,14,2,0.72,0.72
P002142,C07351,churn_risk,499,insufficient_funds,1,10,3,5,12.33,0.17
P002143,C07215,reliable,499,authentication_failed,1,31,24,2,0.04,0.85
P002144,C08426,frequent_failure,499,payment_method_issue,1,16,7,5,3.39,0.38
P002145,C05778,occasionally_late,499,payment_method_issue,2,12,18,2,2.36,0.73
P002146,C02176,occasionally_late,499,insufficient_funds,1,11,12,2,1.4,0.59
P002147,C02354,reliable,499,bank_error,1,18,33,1,0.07,0.78
P002148,C07709,reliable,499,payment_method_issue,1,28,12,1,0.51,0.81
P002149,C06204,occasionally_late,499,payment_method_issue,1,7,8,1,2.18,0.68
P002150,C00416,reliable,499,payment_method_issue,2,34,14,1,0.75,0.87
P002151,C02228,frequent_failure,499,insufficient_funds,2,14,3,7,5.21,0.33
P002152,C08310,frequent_failure,499,authentication_failed,1,13,5,3,7.9,0.42
P002153,C04334,frequent_failure,499,bank_error,1,18,6,4,6.9,0.24
P002154,C08111,frequent_failure,499,bank_error,1,15,9,5,4.52,0.49
P002155,C06108,reliable,499,payment_method_issue,1,33,10,2,0.8,0.94
P002156,C06649,churn_risk,499,bank_error,2,1,3,7,14.75,0.05
P002157,C00236,reliable,499,payment_method_issue,1,19,32,0,0.56,0.73
P002158,C05836,occasionally_late,499,insufficient_funds,1,17,15,4,1.93,0.73
P002159,C03816,reliable,499,bank_error,1,20,20,0,0.02,0.76
P002160,C02496,reliable,499,insufficient_funds,1,35,36,1,0.18,0.7
P002161,C08636,frequent_failure,499,insufficient_funds,1,11,2,6,5.16,0.47
P002162,C05903,churn_risk,499,bank_error,1,1,6,5,11.54,0.22
P002163,C01584,reliable,499,payment_method_issue,1,21,25,1,0.65,0.71
P002164,C06599,churn_risk,499,authentication_failed,2,5,6,6,6.79,0.19
P002165,C06454,occasionally_late,499,payment_method_issue,1,6,4,2,1.52,0.48
P002166,C06576,reliable,499,bank_error,1,10,7,1,0.74,0.96
P002167,C09427,reliable,499,bank_error,1,32,11,0,0.62,0.96
P002168,C04765,frequent_failure,499,insufficient_funds,1,11,11,7,5.38,0.17
P002169,C09036,churn_risk,499,insufficient_funds,1,2,0,8,12.99,0.19
P002170,C06540,churn_risk,499,insufficient_funds,1,6,3,6,14.88,0.2
P002171,C08272,occasionally_late,499,insufficient_funds,2,8,9,1,1.74,0.77
P002172,C01287,frequent_failure,499,bank_error,2,18,1,5,5.61,0.16
P002173,C01321,occasionally_late,499,insufficient_funds,2,17,18,2,3.76,0.54
P002174,C05567,occasionally_late,499,bank_error,1,19,11,4,2.34,0.79
P002175,C05680,reliable,499,authentication_failed,1,26,10,2,0.2,0.93
P002176,C08230,occasionally_late,499,bank_error,1,15,9,3,1.23,0.61
P002177,C03933,reliable,499,bank_error,1,35,8,2,0.19,1.0
P002178,C09442,reliable,499,insufficient_funds,2,20,32,1,0.49,0.85
P002179,C04620,churn_risk,499,payment_method_issue,1,5,5,7,9.05,0.18
P002180,C06179,reliable,499,authentication_failed,1,16,8,1,0.24,0.77
P002181,C07397,churn_risk,499,authentication_failed,1,3,4,9,10.48,0.27
P002182,C09450,reliable,499,payment_method_issue,1,20,8,2,0.43,0.98
P002183,C02748,reliable,499,insufficient_funds,1,22,35,2,0.17,0.89
P002184,C03622,occasionally_late,499,insufficient_funds,2,19,19,1,2.58,0.76
P002185,C01613,frequent_failure,499,bank_error,1,12,7,5,4.68,0.36
P002186,C09746,occasionally_late,499,payment_method_issue,1,23,11,2,1.41,0.78
P002187,C07841,reliable,499,payment_method_issue,1,14,11,2,0.4,0.97
P002188,C05723,reliable,499,bank_error,1,26,18,1,0.14,0.95
P002189,C01345,reliable,499,authentication_failed,2,15,31,2,0.36,0.88
P002190,C06297,reliable,499,payment_method_issue,1,14,21,1,0.76,0.94
P002191,C00239,frequent_failure,499,insufficient_funds,1,6,4,6,3.34,0.26
P002192,C02139,frequent_failure,499,payment_method_issue,1,17,11,3,5.1,0.32
P002193,C08206,reliable,499,bank_error,1,20,15,1,0.39,0.75
P002194,C04988,frequent_failure,499,insufficient_funds,1,16,7,7,6.9,0.34
P002195,C04970,reliable,499,authentication_failed,1,7,20,0,0.01,0.84
P002196,C05986,frequent_failure,499,insufficient_funds,1,19,7,7,3.12,0.26
P002197,C08627,reliable,499,insufficient_funds,1,31,9,0,0.69,0.92
P002198,C07937,churn_risk,499,insufficient_funds,1,5,6,8,9.94,0.07
P002199,C02131,occasionally_late,499,payment_method_issue,1,7,10,1,1.63,0.78
