customer_id,profile,subscription_months,successful_payments,failed_payments,avg_delay_days,reminder_success_rate,monthly_amount
C06024,occasionally_late,15,15,0,3.67,0.73,499
C06025,occasionally_late,18,16,2,2.69,0.52,499
C06026,reliable,9,8,1,0.94,0.94,499
C06027,reliable,27,26,1,0.52,0.98,499
C06028,reliable,21,18,3,0.59,0.76,499
C06029,occasionally_late,24,18,6,2.52,0.7,499
C06030,reliable,17,17,0,0.21,0.97,499
C06031,occasionally_late,13,8,5,2.85,0.6,499
C06032,reliable,6,6,0,0.91,0.93,499
C06033,churn_risk,1,1,0,8.43,0.16,499
C06034,reliable,32,30,2,0.24,0.93,499
C06035,reliable,31,29,2,0.92,0.95,499
C06036,reliable,14,14,0,0.22,0.88,499
C06037,reliable,17,16,1,0.56,0.73,499
C06038,churn_risk,1,0,1,7.31,0.1,499
C06039,occasionally_late,4,4,0,3.19,0.61,499
C06040,reliable,27,24,3,0.94,0.76,499
C06041,reliable,24,24,0,0.56,0.72,499
C06042,frequent_failure,11,9,2,3.78,0.42,499
C06043,churn_risk,4,3,1,10.01,0.1,499
C06044,reliable,9,9,0,0.43,0.97,499
C06045,reliable,16,16,0,0.73,0.73,499
C06046,frequent_failure,4,4,0,6.68,0.25,499
C06047,reliable,13,13,0,0.22,0.81,499
C06048,reliable,9,9,0,0.8,0.87,499
C06049,frequent_failure,5,3,2,7.43,0.2,499
C06050,reliable,17,17,0,0.74,0.87,499
C06051,reliable,19,18,1,0.87,0.97,499
C06052,reliable,23,23,0,0.39,0.82,499
C06053,churn_risk,1,1,0,6.74,0.26,499
C06054,reliable,36,35,1,0.5,0.95,499
C06055,frequent_failure,12,10,2,5.06,0.4,499
C06056,reliable,22,22,0,0.28,0.84,499
C06057,churn_risk,10,4,6,6.73,0.06,499
C06058,churn_risk,6,2,4,13.32,0.09,499
C06059,occasionally_late,22,18,4,1.8,0.47,499
C06060,occasionally_late,13,12,1,3.5,0.46,499
C06061,frequent_failure,13,9,4,4.74,0.46,499
C06062,occasionally_late,9,9,0,2.55,0.66,499
C06063,reliable,34,31,3,0.37,0.76,499
C06064,reliable,14,14,0,0.72,0.75,499
C06065,reliable,15,15,0,0.18,0.73,499
C06066,reliable,22,22,0,0.28,0.91,499
C06067,reliable,9,9,0,0.78,0.99,499
C06068,churn_risk,3,1,2,5.54,0.21,499
C06069,churn_risk,7,3,4,5.03,0.21,499
C06070,occasionally_late,20,18,2,1.61,0.7,499
C06071,reliable,24,24,0,0.11,0.73,499
C06072,frequent_failure,13,9,4,7.1,0.31,499
C06073,occasionally_late,10,10,0,3.86,0.68,499
C06074,occasionally_late,13,10,3,3.63,0.54,499
C06075,reliable,24,24,0,0.37,0.92,499
C06076,reliable,30,28,2,0.67,0.76,499
C06077,reliable,18,18,0,0.85,0.91,499
C06078,reliable,9,9,0,0.88,0.73,499
C06079,reliable,15,14,1,0.45,0.93,499
C06080,frequent_failure,6,5,1,3.4,0.25,499
C06081,reliable,28,28,0,0.93,0.73,499
C06082,churn_risk,3,2,1,5.28,0.28,499
C06083,frequent_failure,7,4,3,4.97,0.32,499
C06084,frequent_failure,13,8,5,4.18,0.41,499
C06085,reliable,16,16,0,0.12,0.71,499
C06086,reliable,14,14,0,0.65,0.84,499
C06087,reliable,20,20,0,0.16,0.82,499
C06088,occasionally_late,7,5,2,1.41,0.67,499
C06089,reliable,13,13,0,0.19,0.9,499
C06090,occasionally_late,4,2,2,1.24,0.49,499
C06091,occasionally_late,8,7,1,2.48,0.65,499
C06092,frequent_failure,9,6,3,6.07,0.23,499
C06093,occasionally_late,24,19,5,1.13,0.56,499
C06094,reliable,23,22,1,0.13,0.97,499
C06095,churn_risk,2,1,1,6.55,0.17,499
C06096,reliable,12,12,0,0.06,0.89,499
C06097,reliable,18,18,0,0.12,0.79,499
C06098,occasionally_late,19,15,4,2.97,0.48,499
C06099,occasionally_late,10,8,2,1.65,0.65,499
C06100,reliable,15,15,0,0.68,0.91,499
C06101,frequent_failure,10,8,2,7.23,0.41,499
C06102,frequent_failure,7,3,4,7.18,0.29,499
C06103,frequent_failure,10,7,3,4.91,0.22,499
C06104,reliable,34,32,2,0.34,0.94,499
C06105,reliable,22,21,1,0.8,0.97,499
C06106,churn_risk,5,1,4,5.36,0.3,499
C06107,reliable,25,24,1,0.21,0.74,499
C06108,occasionally_late,20,17,3,1.83,0.57,499
C06109,churn_risk,6,3,3,11.79,0.29,499
C06110,churn_risk,6,5,1,13.54,0.21,499
C06111,occasionally_late,19,19,0,2.67,0.77,499
C06112,occasionally_late,18,17,1,1.35,0.58,499
C06113,reliable,9,9,0,0.65,0.93,499
C06114,reliable,14,13,1,0.88,0.99,499
C06115,frequent_failure,18,13,5,6.13,0.49,499
C06116,churn_risk,3,1,2,11.8,0.28,499
C06117,occasionally_late,12,11,1,2.31,0.75,499
C06118,reliable,17,16,1,0.95,0.8,499
C06119,occasionally_late,16,14,2,1.33,0.58,499
C06120,reliable,34,33,1,0.02,0.81,499
C06121,churn_risk,10,2,8,7.56,0.21,499
C06122,occasionally_late,13,12,1,3.53,0.79,499
C06123,occasionally_late,4,4,0,1.81,0.76,499
C06124,reliable,28,28,0,0.47,0.79,499
C06125,churn_risk,6,3,3,13.08,0.19,499
C06126,reliable,30,27,3,0.22,0.81,499
C06127,frequent_failure,9,8,1,6.36,0.3,499
C06128,occasionally_late,23,20,3,2.52,0.62,499
C06129,reliable,6,6,0,0.08,0.85,499
C06130,frequent_failure,18,17,1,4.18,0.27,499
C06131,reliable,6,6,0,0.78,0.98,499
C06132,churn_risk,8,1,7,13.05,0.29,499
C06133,reliable,19,18,1,0.61,0.86,499
C06134,reliable,35,33,2,0.16,0.92,499
C06135,frequent_failure,3,3,0,6.72,0.33,499
C06136,reliable,27,26,1,0.52,0.75,499
C06137,reliable,21,21,0,0.29,0.97,499
C06138,occasionally_late,8,5,3,1.67,0.63,499
C06139,occasionally_late,6,6,0,2.74,0.62,499
C06140,churn_risk,2,2,0,6.23,0.23,499
C06141,reliable,20,18,2,0.45,0.86,499
C06142,reliable,22,22,0,0.74,0.77,499
C06143,reliable,15,15,0,0.26,0.9,499
C06144,reliable,7,7,0,0.71,0.83,499
C06145,frequent_failure,6,5,1,4.08,0.29,499
C06146,reliable,27,26,1,0.29,0.77,499
C06147,reliable,24,22,2,0.34,0.7,499
C06148,occasionally_late,18,16,2,3.35,0.46,499
C06149,occasionally_late,22,21,1,1.33,0.6,499
C06150,churn_risk,6,1,5,9.92,0.12,499
C06151,frequent_failure,15,9,6,7.93,0.27,499
C06152,churn_risk,10,2,8,8.78,0.12,499
C06153,occasionally_late,14,13,1,3.28,0.63,499
C06154,occasionally_late,22,19,3,2.49,0.71,499
C06155,reliable,36,33,3,0.94,0.9,499
C06156,frequent_failure,14,11,3,7.42,0.15,499
C06157,reliable,10,10,0,0.31,0.92,499
C06158,reliable,15,15,0,0.81,0.76,499
C06159,frequent_failure,5,3,2,4.58,0.23,499
C06160,churn_risk,9,2,7,10.11,0.29,499
C06161,reliable,18,15,3,0.11,0.77,499
C06162,reliable,19,17,2,0.38,0.75,499
C06163,frequent_failure,15,13,2,3.53,0.25,499
C06164,frequent_failure,7,4,3,5.38,0.33,499
C06165,occasionally_late,18,15,3,1.46,0.51,499
C06166,reliable,32,30,2,0.4,0.87,499
C06167,reliable,25,23,2,0.38,0.99,499
C06168,occasionally_late,16,11,5,3.1,0.61,499
C06169,frequent_failure,10,6,4,5.34,0.37,499
C06170,occasionally_late,8,4,4,2.66,0.62,499
C06171,reliable,36,31,5,0.7,0.76,499
C06172,reliable,12,11,1,0.63,0.9,499
C06173,frequent_failure,18,8,10,6.66,0.26,499
C06174,frequent_failure,18,15,3,4.57,0.27,499
C06175,occasionally_late,8,7,1,2.22,0.6,499
C06176,occasionally_late,9,9,0,1.04,0.55,499
C06177,reliable,15,14,1,0.29,0.78,499
C06178,reliable,29,25,4,0.96,1.0,499
C06179,occasionally_late,23,20,3,2.13,0.69,499
C06180,reliable,32,29,3,0.66,0.93,499
C06181,reliable,25,24,1,0.77,0.89,499
C06182,reliable,10,10,0,0.29,0.75,499
C06183,reliable,18,16,2,0.51,0.9,499
C06184,reliable,31,27,4,0.46,0.86,499
C06185,churn_risk,9,4,5,5.54,0.27,499
C06186,frequent_failure,8,5,3,7.71,0.3,499
C06187,occasionally_late,11,10,1,3.99,0.58,499
C06188,frequent_failure,8,8,0,3.64,0.33,499
C06189,occasionally_late,16,16,0,2.07,0.79,499
C06190,reliable,20,18,2,0.2,0.88,499
C06191,occasionally_late,17,14,3,1.17,0.52,499
C06192,reliable,29,27,2,0.64,0.84,499
C06193,frequent_failure,16,14,2,5.45,0.17,499
C06194,reliable,23,22,1,1.0,0.93,499
C06195,churn_risk,11,6,5,5.83,0.22,499
C06196,reliable,33,33,0,0.75,0.97,499
C06197,reliable,20,19,1,0.61,0.82,499
C06198,reliable,34,34,0,0.45,0.78,499
C06199,reliable,31,31,0,0.28,0.9,499
C06200,occasionally_late,7,6,1,1.04,0.57,499
C06201,occasionally_late,20,16,4,2.77,0.47,499
C06202,reliable,18,17,1,0.25,0.75,499
C06203,reliable,10,10,0,0.12,0.82,499
C06204,frequent_failure,10,8,2,6.69,0.45,499
C06205,reliable,10,10,0,0.79,0.91,499
C06206,reliable,28,27,1,0.48,0.72,499
C06207,occasionally_late,16,16,0,2.82,0.58,499
C06208,reliable,22,20,2,0.09,0.96,499
C06209,occasionally_late,19,17,2,3.48,0.54,499
C06210,frequent_failure,12,10,2,3.03,0.46,499
C06211,occasionally_late,22,17,5,2.66,0.65,499
C06212,reliable,27,25,2,0.84,0.91,499
C06213,reliable,29,29,0,0.19,0.98,499
C06214,occasionally_late,13,10,3,3.57,0.63,499
C06215,frequent_failure,11,8,3,7.45,0.19,499
C06216,reliable,33,32,1,0.33,0.78,499
C06217,frequent_failure,8,4,4,7.97,0.18,499
C06218,churn_risk,8,5,3,8.28,0.21,499
C06219,reliable,28,28,0,0.34,0.7,499
C06220,reliable,29,28,1,0.62,0.88,499
C06221,occasionally_late,22,17,5,2.06,0.55,499
C06222,occasionally_late,24,21,3,2.46,0.72,499
C06223,reliable,13,13,0,0.27,1.0,499
C06224,frequent_failure,18,11,7,6.85,0.37,499
C06225,reliable,31,29,2,0.81,0.86,499
C06226,churn_risk,3,1,2,12.58,0.19,499
C06227,reliable,15,15,0,0.65,0.99,499
C06228,churn_risk,8,5,3,11.17,0.09,499
C06229,occasionally_late,18,16,2,1.47,0.74,499
C06230,occasionally_late,22,22,0,2.21,0.74,499
C06231,reliable,14,13,1,0.15,0.74,499
C06232,occasionally_late,5,5,0,1.73,0.5,499
C06233,occasionally_late,9,8,1,2.76,0.63,499
C06234,reliable,17,16,1,0.83,0.83,499
C06235,reliable,17,16,1,0.11,0.87,499
C06236,churn_risk,1,1,0,9.82,0.13,499
C06237,reliable,9,9,0,0.74,0.91,499
C06238,churn_risk,4,3,1,11.24,0.12,499
C06239,occasionally_late,9,9,0,3.38,0.63,499
C06240,occasionally_late,15,15,0,2.77,0.51,499
C06241,reliable,25,25,0,0.95,0.77,499
C06242,occasionally_late,15,12,3,3.02,0.73,499
C06243,frequent_failure,17,12,5,7.49,0.39,499
C06244,reliable,21,20,1,0.11,0.92,499
C06245,reliable,19,19,0,0.2,0.89,499
C06246,churn_risk,11,7,4,14.39,0.07,499
C06247,occasionally_late,7,7,0,1.24,0.66,499
C06248,occasionally_late,24,16,8,1.4,0.61,499
C06249,frequent_failure,16,9,7,4.03,0.17,499
C06250,frequent_failure,14,12,2,3.74,0.17,499
C06251,frequent_failure,8,5,3,3.59,0.34,499
C06252,occasionally_late,15,13,2,2.44,0.8,499
C06253,frequent_failure,19,14,5,3.04,0.16,499
C06254,reliable,26,23,3,0.62,0.93,499
C06255,churn_risk,6,4,2,7.26,0.1,499
C06256,reliable,18,16,2,0.47,0.81,499
C06257,frequent_failure,8,7,1,4.73,0.17,499
C06258,occasionally_late,7,7,0,2.35,0.66,499
C06259,frequent_failure,6,3,3,6.12,0.22,499
C06260,occasionally_late,17,15,2,2.41,0.53,499
C06261,churn_risk,11,7,4,6.65,0.3,499
C06262,frequent_failure,18,12,6,7.8,0.18,499
C06263,churn_risk,4,2,2,9.49,0.26,499
C06264,frequent_failure,19,11,8,5.63,0.24,499
C06265,occasionally_late,22,18,4,1.71,0.69,499
C06266,occasionally_late,24,21,3,2.76,0.57,499
C06267,reliable,12,11,1,0.06,0.92,499
C06268,reliable,24,23,1,0.72,0.83,499
C06269,reliable,26,25,1,0.8,1.0,499
C06270,churn_risk,2,1,1,6.14,0.09,499
C06271,occasionally_late,16,14,2,3.95,0.51,499
C06272,occasionally_late,5,5,0,3.66,0.7,499
C06273,reliable,31,30,1,0.51,0.92,499
C06274,reliable,16,16,0,0.08,1.0,499
C06275,reliable,16,16,0,0.11,0.86,499
C06276,occasionally_late,6,5,1,3.04,0.64,499
C06277,reliable,21,20,1,0.49,0.94,499
C06278,reliable,14,14,0,0.5,0.87,499
C06279,reliable,22,22,0,0.26,0.97,499
C06280,frequent_failure,17,8,9,5.53,0.41,499
C06281,reliable,22,22,0,0.26,0.75,499
C06282,frequent_failure,15,8,7,4.88,0.42,499
C06283,occasionally_late,14,13,1,2.64,0.65,499
C06284,frequent_failure,4,4,0,6.75,0.25,499
C06285,reliable,27,23,4,0.98,0.72,499
C06286,reliable,31,31,0,0.9,0.99,499
C06287,reliable,10,8,2,0.13,0.84,499
C06288,reliable,36,35,1,0.51,0.75,499
C06289,churn_risk,9,4,5,12.89,0.24,499
C06290,occasionally_late,14,13,1,2.18,0.51,499
C06291,reliable,7,6,1,0.15,0.86,499
C06292,occasionally_late,16,14,2,3.02,0.78,499
C06293,reliable,9,9,0,0.8,0.77,499
C06294,reliable,22,20,2,0.1,0.98,499
C06295,reliable,18,18,0,0.43,0.78,499
C06296,occasionally_late,10,10,0,1.66,0.77,499
C06297,reliable,14,11,3,0.03,0.88,499
C06298,occasionally_late,11,10,1,2.13,0.77,499
C06299,reliable,36,34,2,0.78,0.9,499
C06300,occasionally_late,4,4,0,1.13,0.67,499
C06301,occasionally_late,14,11,3,1.49,0.48,499
C06302,reliable,25,23,2,0.0,0.79,499
C06303,reliable,6,5,1,0.18,0.98,499
C06304,occasionally_late,5,3,2,1.8,0.6,499
C06305,frequent_failure,13,13,0,4.74,0.22,499
C06306,reliable,21,21,0,0.65,0.74,499
C06307,reliable,36,35,1,0.06,0.88,499
C06308,reliable,30,27,3,0.9,0.85,499
C06309,reliable,26,26,0,0.77,0.99,499
C06310,reliable,34,32,2,0.17,0.74,499
C06311,occasionally_late,8,8,0,1.72,0.5,499
C06312,frequent_failure,16,5,11,4.67,0.37,499
C06313,reliable,35,35,0,0.86,0.8,499
C06314,reliable,8,8,0,0.57,0.7,499
C06315,reliable,17,16,1,0.58,0.91,499
C06316,reliable,21,20,1,0.66,0.81,499
C06317,reliable,35,31,4,0.56,0.7,499
C06318,reliable,31,31,0,0.29,0.94,499
C06319,reliable,28,25,3,0.34,0.87,499
C06320,occasionally_late,7,7,0,2.22,0.6,499
C06321,occasionally_late,24,19,5,1.89,0.46,499
C06322,occasionally_late,9,5,4,2.56,0.68,499
C06323,frequent_failure,5,4,1,6.8,0.19,499
C06324,occasionally_late,16,16,0,1.38,0.79,499
C06325,occasionally_late,9,9,0,2.47,0.59,499
C06326,frequent_failure,15,12,3,3.28,0.43,499
C06327,occasionally_late,11,9,2,1.42,0.49,499
C06328,frequent_failure,15,11,4,5.83,0.23,499
C06329,reliable,31,29,2,0.56,0.86,499
C06330,frequent_failure,10,6,4,4.89,0.45,499
C06331,reliable,17,16,1,0.7,0.99,499
C06332,occasionally_late,6,5,1,2.9,0.56,499
C06333,occasionally_late,10,10,0,1.96,0.61,499
C06334,reliable,33,33,0,0.08,0.88,499
C06335,occasionally_late,5,5,0,1.2,0.55,499
C06336,reliable,7,5,2,0.93,0.99,499
C06337,frequent_failure,18,13,5,4.54,0.49,499
C06338,occasionally_late,21,16,5,2.9,0.53,499
C06339,reliable,7,6,1,0.86,0.73,499
C06340,reliable,10,7,3,0.47,0.89,499
C06341,occasionally_late,20,16,4,3.58,0.47,499
C06342,reliable,15,15,0,0.07,0.71,499
C06343,reliable,24,23,1,0.98,0.71,499
C06344,reliable,27,27,0,0.38,0.77,499
C06345,reliable,31,31,0,0.0,0.96,499
C06346,reliable,17,15,2,0.82,0.88,499
C06347,occasionally_late,11,10,1,2.09,0.6,499
C06348,reliable,10,7,3,0.65,0.95,499
C06349,reliable,28,27,1,0.93,0.71,499
C06350,frequent_failure,11,7,4,4.51,0.44,499
C06351,frequent_failure,4,3,1,5.58,0.32,499
C06352,occasionally_late,18,16,2,3.08,0.53,499
C06353,reliable,6,5,1,0.16,0.85,499
C06354,reliable,6,6,0,0.78,0.96,499
C06355,reliable,8,5,3,1.0,0.84,499
C06356,occasionally_late,12,11,1,3.73,0.78,499
C06357,reliable,19,18,1,0.02,0.99,499
C06358,frequent_failure,9,8,1,6.37,0.46,499
C06359,reliable,27,26,1,0.53,0.92,499
C06360,frequent_failure,3,2,1,7.82,0.31,499
C06361,churn_risk,7,2,5,8.91,0.1,499
C06362,reliable,13,11,2,0.23,0.88,499
C06363,churn_risk,4,2,2,8.17,0.2,499
C06364,occasionally_late,5,5,0,2.37,0.68,499
C06365,frequent_failure,13,7,6,3.71,0.35,499
C06366,reliable,26,26,0,0.32,0.79,499
C06367,frequent_failure,6,4,2,7.43,0.3,499
C06368,frequent_failure,9,7,2,3.01,0.48,499
C06369,occasionally_late,23,21,2,2.37,0.7,499
C06370,frequent_failure,12,10,2,3.78,0.33,499
C06371,reliable,12,11,1,0.49,0.86,499
C06372,occasionally_late,7,5,2,3.91,0.46,499
C06373,reliable,9,9,0,0.64,0.94,499
C06374,occasionally_late,13,12,1,1.44,0.56,499
C06375,frequent_failure,13,9,4,3.02,0.3,499
C06376,occasionally_late,12,10,2,2.5,0.54,499
C06377,occasionally_late,10,10,0,1.0,0.66,499
C06378,reliable,16,16,0,0.95,0.73,499
C06379,churn_risk,2,1,1,8.0,0.16,499
C06380,occasionally_late,13,11,2,3.99,0.61,499
C06381,occasionally_late,11,8,3,2.21,0.69,499
C06382,frequent_failure,8,6,2,6.65,0.39,499
C06383,reliable,29,29,0,0.35,0.74,499
C06384,reliable,27,24,3,0.09,0.73,499
C06385,reliable,25,24,1,0.08,0.93,499
C06386,churn_risk,10,3,7,13.55,0.14,499
C06387,reliable,22,21,1,0.65,0.71,499
C06388,reliable,10,10,0,0.95,0.78,499
C06389,reliable,33,33,0,0.05,0.99,499
C06390,frequent_failure,6,3,3,7.94,0.45,499
C06391,occasionally_late,19,16,3,1.12,0.62,499
C06392,reliable,7,7,0,0.4,0.72,499
C06393,occasionally_late,9,7,2,3.69,0.64,499
C06394,reliable,31,29,2,0.86,1.0,499
C06395,occasionally_late,6,5,1,3.58,0.74,499
C06396,reliable,26,23,3,0.03,0.76,499
C06397,reliable,26,26,0,0.3,0.82,499
C06398,reliable,10,9,1,0.28,0.77,499
C06399,reliable,6,6,0,0.34,0.72,499
C06400,reliable,25,23,2,0.19,0.85,499
C06401,frequent_failure,15,8,7,3.18,0.32,499
C06402,occasionally_late,19,18,1,3.6,0.79,499
C06403,frequent_failure,3,3,0,5.7,0.41,499
C06404,reliable,20,19,1,0.85,0.89,499
C06405,churn_risk,10,4,6,13.02,0.24,499
C06406,reliable,31,27,4,0.83,0.87,499
C06407,frequent_failure,16,10,6,6.67,0.24,499
C06408,reliable,9,9,0,0.56,0.8,499
C06409,churn_risk,10,4,6,15.0,0.14,499
C06410,frequent_failure,6,5,1,4.44,0.19,499
C06411,churn_risk,9,4,5,6.69,0.19,499
C06412,reliable,9,8,1,0.11,0.81,499
C06413,reliable,29,29,0,0.47,0.93,499
C06414,reliable,34,33,1,0.59,0.74,499
C06415,churn_risk,1,0,1,14.65,0.08,499
C06416,reliable,30,30,0,0.65,0.74,499
C06417,churn_risk,7,4,3,8.27,0.21,499
C06418,occasionally_late,5,4,1,1.77,0.73,499
C06419,frequent_failure,18,10,8,7.95,0.38,499
C06420,reliable,17,17,0,0.98,0.82,499
C06421,reliable,35,34,1,0.26,0.89,499
C06422,reliable,36,35,1,0.66,0.78,499
C06423,occasionally_late,24,20,4,1.64,0.54,499
C06424,occasionally_late,18,17,1,2.36,0.73,499
C06425,reliable,27,22,5,0.33,0.78,499
C06426,frequent_failure,7,7,0,3.53,0.21,499
C06427,reliable,20,19,1,0.11,0.88,499
C06428,reliable,33,33,0,0.65,0.76,499
C06429,frequent_failure,9,7,2,5.76,0.24,499
C06430,reliable,13,13,0,0.31,0.84,499
C06431,reliable,15,14,1,0.24,0.85,499
C06432,reliable,18,18,0,0.21,0.79,499
C06433,churn_risk,1,1,0,12.12,0.25,499
C06434,reliable,34,33,1,0.15,0.83,499
C06435,occasionally_late,4,4,0,2.32,0.79,499
C06436,reliable,8,7,1,0.21,0.91,499
C06437,occasionally_late,18,15,3,4.0,0.67,499
C06438,frequent_failure,4,4,0,7.24,0.3,499
C06439,churn_risk,7,3,4,9.21,0.09,499
C06440,frequent_failure,3,3,0,6.21,0.42,499
C06441,occasionally_late,5,5,0,3.47,0.63,499
C06442,reliable,19,19,0,0.11,0.75,499
C06443,reliable,25,25,0,0.32,0.79,499
C06444,reliable,31,31,0,0.84,0.89,499
C06445,occasionally_late,11,9,2,3.71,0.53,499
C06446,occasionally_late,23,22,1,2.38,0.72,499
C06447,occasionally_late,23,20,3,1.72,0.6,499
C06448,reliable,35,34,1,0.56,0.77,499
C06449,reliable,30,25,5,0.06,0.85,499
C06450,reliable,31,30,1,0.17,0.8,499
C06451,reliable,28,27,1,0.92,0.74,499
C06452,frequent_failure,10,8,2,7.7,0.29,499
C06453,reliable,31,31,0,0.96,0.83,499
C06454,occasionally_late,7,6,1,3.91,0.72,499
C06455,frequent_failure,17,12,5,4.84,0.33,499
C06456,occasionally_late,8,7,1,2.27,0.78,499
C06457,occasionally_late,15,12,3,1.91,0.63,499
C06458,occasionally_late,6,5,1,3.27,0.54,499
C06459,reliable,11,11,0,0.53,0.8,499
C06460,occasionally_late,4,4,0,1.51,0.58,499
C06461,reliable,32,30,2,0.99,1.0,499
C06462,occasionally_late,9,9,0,3.23,0.78,499
C06463,reliable,28,26,2,0.41,0.86,499
C06464,reliable,16,16,0,0.48,0.96,499
C06465,churn_risk,2,0,2,14.49,0.29,499
C06466,frequent_failure,19,14,5,7.83,0.26,499
C06467,reliable,21,21,0,0.6,0.86,499
C06468,occasionally_late,21,18,3,3.27,0.68,499
C06469,reliable,23,23,0,0.09,0.91,499
C06470,occasionally_late,8,8,0,2.62,0.57,499
C06471,frequent_failure,13,8,5,5.93,0.43,499
C06472,reliable,32,30,2,0.73,0.79,499
C06473,occasionally_late,19,16,3,1.95,0.7,499
C06474,reliable,14,10,4,0.78,0.94,499
C06475,occasionally_late,6,6,0,1.57,0.47,499
C06476,reliable,10,10,0,0.39,0.89,499
C06477,reliable,34,34,0,0.49,0.87,499
C06478,reliable,9,9,0,0.36,0.93,499
C06479,frequent_failure,9,7,2,7.34,0.17,499
C06480,occasionally_late,13,10,3,1.82,0.45,499
C06481,reliable,33,33,0,0.06,0.78,499
C06482,reliable,29,29,0,0.58,0.92,499
C06483,occasionally_late,6,5,1,1.49,0.58,499
C06484,reliable,22,21,1,0.08,0.73,499
C06485,reliable,11,11,0,0.07,0.77,499
C06486,occasionally_late,23,20,3,2.1,0.72,499
C06487,reliable,27,25,2,0.51,0.75,499
C06488,occasionally_late,14,12,2,3.08,0.57,499
C06489,reliable,19,18,1,0.65,0.97,499
C06490,reliable,22,20,2,0.09,0.85,499
C06491,frequent_failure,9,9,0,6.27,0.41,499
C06492,reliable,29,29,0,0.31,0.92,499
C06493,reliable,34,28,6,0.21,0.76,499
C06494,occasionally_late,22,20,2,3.66,0.47,499
C06495,reliable,31,31,0,0.44,0.82,499
C06496,reliable,29,29,0,0.84,0.99,499
C06497,reliable,8,8,0,0.89,0.81,499
C06498,occasionally_late,11,10,1,3.06,0.57,499
C06499,reliable,10,10,0,0.61,0.75,499
C06500,reliable,8,8,0,0.87,0.87,499
C06501,churn_risk,3,2,1,13.68,0.22,499
C06502,churn_risk,6,4,2,5.84,0.22,499
C06503,reliable,25,25,0,0.66,0.86,499
C06504,reliable,16,14,2,0.2,0.93,499
C06505,reliable,28,28,0,0.04,0.76,499
C06506,occasionally_late,13,13,0,3.17,0.68,499
C06507,occasionally_late,23,20,3,1.37,0.62,499
C06508,reliable,10,10,0,0.78,0.99,499
C06509,churn_risk,9,2,7,11.9,0.28,499
C06510,frequent_failure,6,4,2,7.78,0.47,499
C06511,reliable,35,33,2,0.76,0.95,499
C06512,reliable,15,15,0,0.47,0.82,499
C06513,reliable,25,24,1,0.81,0.82,499
C06514,reliable,23,21,2,0.11,0.86,499
C06515,churn_risk,11,5,6,11.41,0.19,499
C06516,occasionally_late,12,11,1,2.61,0.76,499
C06517,reliable,29,28,1,0.89,0.89,499
C06518,frequent_failure,12,8,4,4.11,0.33,499
C06519,frequent_failure,3,3,0,5.03,0.23,499
C06520,frequent_failure,12,9,3,7.13,0.49,499
C06521,reliable,19,17,2,0.74,0.86,499
C06522,reliable,16,16,0,0.73,0.79,499
C06523,reliable,22,22,0,0.52,0.79,499
C06524,reliable,14,13,1,0.42,0.99,499
C06525,occasionally_late,8,7,1,3.73,0.77,499
C06526,reliable,34,28,6,0.05,0.97,499
C06527,occasionally_late,9,9,0,1.33,0.49,499
C06528,reliable,8,7,1,0.01,0.87,499
C06529,reliable,13,12,1,0.11,0.73,499
C06530,occasionally_late,22,19,3,3.7,0.53,499
C06531,reliable,19,17,2,0.77,0.97,499
C06532,occasionally_late,21,18,3,1.98,0.69,499
C06533,occasionally_late,8,8,0,3.96,0.66,499
C06534,reliable,30,27,3,0.8,0.88,499
C06535,occasionally_late,21,20,1,3.85,0.67,499
C06536,reliable,28,28,0,0.41,0.99,499
C06537,reliable,13,13,0,0.3,1.0,499
C06538,reliable,35,33,2,0.59,0.98,499
C06539,frequent_failure,19,11,8,5.59,0.28,499
C06540,reliable,11,11,0,0.79,0.87,499
C06541,reliable,23,21,2,0.45,0.94,499
C06542,reliable,34,32,2,0.51,0.94,499
C06543,frequent_failure,12,9,3,3.2,0.19,499
C06544,occasionally_late,12,8,4,3.54,0.45,499
C06545,frequent_failure,9,8,1,6.7,0.34,499
C06546,reliable,13,13,0,0.73,0.74,499
C06547,frequent_failure,8,4,4,7.13,0.36,499
C06548,reliable,29,29,0,0.08,1.0,499
C06549,reliable,17,17,0,0.86,0.75,499
C06550,reliable,32,32,0,0.65,0.97,499
C06551,occasionally_late,20,16,4,1.33,0.72,499
C06552,reliable,10,10,0,0.18,0.78,499
C06553,reliable,35,35,0,0.05,0.71,499
C06554,reliable,29,28,1,0.37,0.99,499
C06555,frequent_failure,4,4,0,3.96,0.45,499
C06556,reliable,11,9,2,0.05,0.7,499
C06557,reliable,28,25,3,0.96,0.71,499
C06558,reliable,9,9,0,0.13,0.96,499
C06559,reliable,32,31,1,0.69,0.84,499
C06560,reliable,35,32,3,0.85,0.92,499
C06561,churn_risk,9,5,4,12.92,0.12,499
C06562,occasionally_late,8,6,2,2.71,0.64,499
C06563,reliable,10,9,1,0.39,0.78,499
C06564,frequent_failure,12,7,5,5.17,0.26,499
C06565,churn_risk,4,4,0,11.36,0.23,499
C06566,reliable,30,29,1,0.39,0.89,499
C06567,frequent_failure,8,3,5,7.98,0.27,499
C06568,reliable,10,10,0,0.05,0.74,499
C06569,reliable,26,25,1,0.61,0.96,499
C06570,reliable,30,29,1,0.42,0.9,499
C06571,occasionally_late,4,4,0,1.72,0.68,499
