payment_id,customer_id,amount,profile,subscription_months,successful_payments,failed_payments,avg_delay_days,reminder_success_rate,failure_reason,attempt_number,action,recovery_probability_true,recovered
P001714,C06990,499,frequent_failure,18,3,6,4.71,0.15,bank_error,2,PAYMENT_LINK,0.4418,1
P001715,C02488,499,reliable,22,21,0,0.75,0.72,bank_error,3,WAIT,0.6642,1
P001715,C02488,499,reliable,22,21,0,0.75,0.72,bank_error,3,RETRY,0.7396,1
P001715,C02488,499,reliable,22,21,0,0.75,0.72,bank_error,3,REMINDER,0.7403,1
P001715,C02488,499,reliable,22,21,0,0.75,0.72,bank_error,3,PAYMENT_LINK,0.7277,1
P001716,C02841,499,occasionally_late,9,18,3,1.18,0.79,bank_error,1,WAIT,0.6289,1
P001716,C02841,499,occasionally_late,9,18,3,1.18,0.79,bank_error,1,RETRY,0.8214,1
P001716,C02841,499,occasionally_late,9,18,3,1.18,0.79,bank_error,1,REMINDER,0.706,1
P001716,C02841,499,occasionally_late,9,18,3,1.18,0.79,bank_error,1,PAYMENT_LINK,0.6449,1
P001717,C04330,499,reliable,11,24,0,0.8,0.82,payment_method_issue,3,WAIT,0.6746,1
P001717,C04330,499,reliable,11,24,0,0.8,0.82,payment_method_issue,3,RETRY,0.2694,0
P001717,C04330,499,reliable,11,24,0,0.8,0.82,payment_method_issue,3,REMINDER,0.8097,1
P001717,C04330,499,reliable,11,24,0,0.8,0.82,payment_method_issue,3,PAYMENT_LINK,0.763,1
P001718,C02931,499,frequent_failure,16,10,3,5.95,0.18,payment_method_issue,1,WAIT,0.4308,0
P001718,C02931,499,frequent_failure,16,10,3,5.95,0.18,payment_method_issue,1,RETRY,0.2298,0
P001718,C02931,499,frequent_failure,16,10,3,5.95,0.18,payment_method_issue,1,REMINDER,0.5203,1
P001718,C02931,499,frequent_failure,16,10,3,5.95,0.18,payment_method_issue,1,PAYMENT_LINK,0.7832,1
P001719,C06425,499,occasionally_late,16,5,4,3.31,0.67,authentication_failed,2,WAIT,0.4423,0
P001719,C06425,499,occasionally_late,16,5,4,3.31,0.67,authentication_failed,2,RETRY,0.2814,1
P001719,C06425,499,occasionally_late,16,5,4,3.31,0.67,authentication_failed,2,REMINDER,0.8295,1
P001719,C06425,499,occasionally_late,16,5,4,3.31,0.67,authentication_failed,2,PAYMENT_LINK,0.875,1
P001720,C02486,499,reliable,13,33,2,0.15,0.94,authentication_failed,3,WAIT,0.4793,0
P001720,C02486,499,reliable,13,33,2,0.15,0.94,authentication_failed,3,RETRY,0.0819,0
P001720,C02486,499,reliable,13,33,2,0.15,0.94,authentication_failed,3,REMINDER,0.8543,1
P001720,C02486,499,reliable,13,33,2,0.15,0.94,authentication_failed,3,PAYMENT_LINK,0.8419,1
P001721,C05748,499,occasionally_late,5,6,3,2.91,0.72,payment_method_issue,3,WAIT,0.4114,0
P001721,C05748,499,occasionally_late,5,6,3,2.91,0.72,payment_method_issue,3,RETRY,0.2713,0
P001721,C05748,499,occasionally_late,5,6,3,2.91,0.72,payment_method_issue,3,REMINDER,0.7136,1
P001721,C05748,499,occasionally_late,5,6,3,2.91,0.72,payment_method_issue,3,PAYMENT_LINK,0.8183,0
P001722,C00884,499,occasionally_late,21,17,1,2.25,0.46,authentication_failed,1,WAIT,0.4756,0
P001722,C00884,499,occasionally_late,21,17,1,2.25,0.46,authentication_failed,1,RETRY,0.2771,1
P001722,C00884,499,occasionally_late,21,17,1,2.25,0.46,authentication_failed,1,REMINDER,0.6939,1
P001722,C00884,499,occasionally_late,21,17,1,2.25,0.46,authentication_failed,1,PAYMENT_LINK,0.8882,1
P001723,C04915,499,reliable,7,11,2,0.9,0.74,bank_error,2,WAIT,0.8041,1
P001723,C04915,499,reliable,7,11,2,0.9,0.74,bank_error,2,RETRY,0.8146,1
P001723,C04915,499,reliable,7,11,2,0.9,0.74,bank_error,2,REMINDER,0.7791,1
P001723,C04915,499,reliable,7,11,2,0.9,0.74,bank_error,2,PAYMENT_LINK,0.6178,0
P001724,C06211,499,occasionally_late,22,8,1,3.26,0.68,payment_method_issue,2,WAIT,0.5027,1
P001724,C06211,499,occasionally_late,22,8,1,3.26,0.68,payment_method_issue,2,RETRY,0.3533,0
P001724,C06211,499,occasionally_late,22,8,1,3.26,0.68,payment_method_issue,2,REMINDER,0.7463,1
P001724,C06211,499,occasionally_late,22,8,1,3.26,0.68,payment_method_issue,2,PAYMENT_LINK,0.737,1
P001725,C09579,499,reliable,24,24,1,0.15,0.8,authentication_failed,2,WAIT,0.439,1
P001725,C09579,499,reliable,24,24,1,0.15,0.8,authentication_failed,2,RETRY,0.3463,1
P001725,C09579,499,reliable,24,24,1,0.15,0.8,authentication_failed,2,REMINDER,0.8831,1
P001725,C09579,499,reliable,24,24,1,0.15,0.8,authentication_failed,2,PAYMENT_LINK,0.9277,1
P001726,C00212,499,reliable,8,32,2,0.01,0.72,payment_method_issue,1,WAIT,0.5827,0
P001726,C00212,499,reliable,8,32,2,0.01,0.72,payment_method_issue,1,RETRY,0.3693,1
P001726,C00212,499,reliable,8,32,2,0.01,0.72,payment_method_issue,1,REMINDER,0.771,0
P001726,C00212,499,reliable,8,32,2,0.01,0.72,payment_method_issue,1,PAYMENT_LINK,0.7304,1
P001727,C02276,499,reliable,14,7,1,0.64,0.74,bank_error,2,WAIT,0.7163,1
P001727,C02276,499,reliable,14,7,1,0.64,0.74,bank_error,2,RETRY,0.8625,1
P001727,C02276,499,reliable,14,7,1,0.64,0.74,bank_error,2,REMINDER,0.7451,1
P001727,C02276,499,reliable,14,7,1,0.64,0.74,bank_error,2,PAYMENT_LINK,0.6953,1
P001728,C02329,499,reliable,12,36,0,0.64,0.9,bank_error,2,WAIT,0.8013,1
P001728,C02329,499,reliable,12,36,0,0.64,0.9,bank_error,2,RETRY,0.875,0
P001728,C02329,499,reliable,12,36,0,0.64,0.9,bank_error,2,REMINDER,0.785,1
P001728,C02329,499,reliable,12,36,0,0.64,0.9,bank_error,2,PAYMENT_LINK,0.6321,1
P001729,C04951,499,frequent_failure,8,9,6,7.27,0.35,payment_method_issue,1,WAIT,0.4378,0
P001729,C04951,499,frequent_failure,8,9,6,7.27,0.35,payment_method_issue,1,RETRY,0.2967,1
P001729,C04951,499,frequent_failure,8,9,6,7.27,0.35,payment_method_issue,1,REMINDER,0.4989,1
P001729,C04951,499,frequent_failure,8,9,6,7.27,0.35,payment_method_issue,1,PAYMENT_LINK,0.7717,1
P001730,C03320,499,reliable,6,27,1,0.47,0.84,authentication_failed,2,WAIT,0.4391,0
P001730,C03320,499,reliable,6,27,1,0.47,0.84,authentication_failed,2,RETRY,0.3318,0
P001730,C03320,499,reliable,6,27,1,0.47,0.84,authentication_failed,2,REMINDER,0.8574,0
P001730,C03320,499,reliable,6,27,1,0.47,0.84,authentication_failed,2,PAYMENT_LINK,0.95,1
P001731,C09835,499,occasionally_late,15,7,1,3.49,0.58,insufficient_funds,2,WAIT,0.7227,0
P001731,C09835,499,occasionally_late,15,7,1,3.49,0.58,insufficient_funds,2,RETRY,0.3166,0
P001731,C09835,499,occasionally_late,15,7,1,3.49,0.58,insufficient_funds,2,REMINDER,0.6149,1
P001731,C09835,499,occasionally_late,15,7,1,3.49,0.58,insufficient_funds,2,PAYMENT_LINK,0.6532,1
P001732,C04608,499,churn_risk,5,1,8,8.37,0.25,bank_error,3,WAIT,0.4851,0
P001732,C04608,499,churn_risk,5,1,8,8.37,0.25,bank_error,3,RETRY,0.5659,0
P001732,C04608,499,churn_risk,5,1,8,8.37,0.25,bank_error,3,REMINDER,0.3571,0
P001732,C04608,499,churn_risk,5,1,8,8.37,0.25,bank_error,3,PAYMENT_LINK,0.4753,0
P001733,C01439,499,occasionally_late,12,8,2,1.79,0.53,payment_method_issue,2,WAIT,0.4899,0
P001733,C01439,499,occasionally_late,12,8,2,1.79,0.53,payment_method_issue,2,RETRY,0.4236,1
P001733,C01439,499,occasionally_late,12,8,2,1.79,0.53,payment_method_issue,2,REMINDER,0.6028,1
P001733,C01439,499,occasionally_late,12,8,2,1.79,0.53,payment_method_issue,2,PAYMENT_LINK,0.7979,1
P001734,C00468,499,frequent_failure,4,4,3,5.28,0.28,authentication_failed,3,WAIT,0.3868,1
P001734,C00468,499,frequent_failure,4,4,3,5.28,0.28,authentication_failed,3,RETRY,0.05,0
P001734,C00468,499,frequent_failure,4,4,3,5.28,0.28,authentication_failed,3,REMINDER,0.5819,1
P001734,C00468,499,frequent_failure,4,4,3,5.28,0.28,authentication_failed,3,PAYMENT_LINK,0.8454,1
P001735,C05467,499,reliable,14,18,0,0.59,0.92,payment_method_issue,3,WAIT,0.5021,1
P001735,C05467,499,reliable,14,18,0,0.59,0.92,payment_method_issue,3,RETRY,0.3807,0
P001735,C05467,499,reliable,14,18,0,0.59,0.92,payment_method_issue,3,REMINDER,0.9147,1
P001735,C05467,499,reliable,14,18,0,0.59,0.92,payment_method_issue,3,PAYMENT_LINK,0.8544,1
P001736,C03330,499,occasionally_late,12,13,2,2.53,0.52,bank_error,3,WAIT,0.6368,0
P001736,C03330,499,occasionally_late,12,13,2,2.53,0.52,bank_error,3,RETRY,0.6292,1
P001736,C03330,499,occasionally_late,12,13,2,2.53,0.52,bank_error,3,REMINDER,0.5848,1
P001736,C03330,499,occasionally_late,12,13,2,2.53,0.52,bank_error,3,PAYMENT_LINK,0.6442,1
P001737,C05829,499,reliable,34,18,0,0.89,1.0,authentication_failed,3,WAIT,0.452,1
P001737,C05829,499,reliable,34,18,0,0.89,1.0,authentication_failed,3,RETRY,0.1428,1
P001737,C05829,499,reliable,34,18,0,0.89,1.0,authentication_failed,3,REMINDER,0.921,1
P001737,C05829,499,reliable,34,18,0,0.89,1.0,authentication_failed,3,PAYMENT_LINK,0.9048,1
P001738,C08608,499,occasionally_late,21,5,3,3.3,0.65,authentication_failed,2,WAIT,0.4404,0
P001738,C08608,499,occasionally_late,21,5,3,3.3,0.65,authentication_failed,2,RETRY,0.3004,1
P001738,C08608,499,occasionally_late,21,5,3,3.3,0.65,authentication_failed,2,REMINDER,0.7442,1
P001738,C08608,499,occasionally_late,21,5,3,3.3,0.65,authentication_failed,2,PAYMENT_LINK,0.8345,1
P001739,C00697,499,frequent_failure,4,4,4,6.7,0.18,payment_method_issue,3,WAIT,0.3566,0
P001739,C00697,499,frequent_failure,4,4,4,6.7,0.18,payment_method_issue,3,RETRY,0.232,0
P001739,C00697,499,frequent_failure,4,4,4,6.7,0.18,payment_method_issue,3,REMINDER,0.465,0
P001739,C00697,499,frequent_failure,4,4,4,6.7,0.18,payment_method_issue,3,PAYMENT_LINK,0.7408,1
P001740,C07268,499,reliable,9,12,1,0.83,0.76,bank_error,3,WAIT,0.6808,1
P001740,C07268,499,reliable,9,12,1,0.83,0.76,bank_error,3,RETRY,0.701,1
P001740,C07268,499,reliable,9,12,1,0.83,0.76,bank_error,3,REMINDER,0.617,1
P001740,C07268,499,reliable,9,12,1,0.83,0.76,bank_error,3,PAYMENT_LINK,0.6198,1
P001741,C09145,499,frequent_failure,14,9,3,3.15,0.39,payment_method_issue,3,WAIT,0.4555,1
P001741,C09145,499,frequent_failure,14,9,3,3.15,0.39,payment_method_issue,3,RETRY,0.1039,0
P001741,C09145,499,frequent_failure,14,9,3,3.15,0.39,payment_method_issue,3,REMINDER,0.488,1
P001741,C09145,499,frequent_failure,14,9,3,3.15,0.39,payment_method_issue,3,PAYMENT_LINK,0.7221,1
P001742,C08181,499,churn_risk,6,0,6,6.08,0.19,authentication_failed,2,WAIT,0.282,1
P001742,C08181,499,churn_risk,6,0,6,6.08,0.19,authentication_failed,2,RETRY,0.0826,0
P001742,C08181,499,churn_risk,6,0,6,6.08,0.19,authentication_failed,2,REMINDER,0.5122,0
P001742,C08181,499,churn_risk,6,0,6,6.08,0.19,authentication_failed,2,PAYMENT_LINK,0.6533,1
P001743,C09939,499,reliable,30,29,2,0.29,0.79,authentication_failed,1,WAIT,0.608,1
P001743,C09939,499,reliable,30,29,2,0.29,0.79,authentication_failed,1,RETRY,0.2688,1
P001743,C09939,499,reliable,30,29,2,0.29,0.79,authentication_failed,1,REMINDER,0.9113,1
P001743,C09939,499,reliable,30,29,2,0.29,0.79,authentication_failed,1,PAYMENT_LINK,0.95,1
P001744,C01315,499,frequent_failure,7,7,3,3.43,0.35,insufficient_funds,3,WAIT,0.4832,0
P001744,C01315,499,frequent_failure,7,7,3,3.43,0.35,insufficient_funds,3,RETRY,0.0938,0
P001744,C01315,499,frequent_failure,7,7,3,3.43,0.35,insufficient_funds,3,REMINDER,0.5035,1
P001744,C01315,499,frequent_failure,7,7,3,3.43,0.35,insufficient_funds,3,PAYMENT_LINK,0.5307,1
P001745,C02302,499,frequent_failure,12,7,3,5.0,0.5,bank_error,3,WAIT,0.5715,1
P001745,C02302,499,frequent_failure,12,7,3,5.0,0.5,bank_error,3,RETRY,0.5335,1
P001745,C02302,499,frequent_failure,12,7,3,5.0,0.5,bank_error,3,REMINDER,0.5201,0
P001745,C02302,499,frequent_failure,12,7,3,5.0,0.5,bank_error,3,PAYMENT_LINK,0.4996,1
P001746,C02040,499,reliable,28,10,0,0.62,0.93,authentication_failed,1,WAIT,0.4848,1
P001746,C02040,499,reliable,28,10,0,0.62,0.93,authentication_failed,1,RETRY,0.2817,0
P001746,C02040,499,reliable,28,10,0,0.62,0.93,authentication_failed,1,REMINDER,0.9335,1
P001746,C02040,499,reliable,28,10,0,0.62,0.93,authentication_failed,1,PAYMENT_LINK,0.9497,1
P001747,C07109,499,reliable,12,20,1,0.19,0.84,payment_method_issue,2,WAIT,0.5156,1
P001747,C07109,499,reliable,12,20,1,0.19,0.84,payment_method_issue,2,RETRY,0.4428,1
P001747,C07109,499,reliable,12,20,1,0.19,0.84,payment_method_issue,2,REMINDER,0.8772,1
P001747,C07109,499,reliable,12,20,1,0.19,0.84,payment_method_issue,2,PAYMENT_LINK,0.8013,1
P001748,C03667,499,reliable,21,27,1,0.03,0.91,authentication_failed,3,WAIT,0.5725,1
P001748,C03667,499,reliable,21,27,1,0.03,0.91,authentication_failed,3,RETRY,0.1411,0
P001748,C03667,499,reliable,21,27,1,0.03,0.91,authentication_failed,3,REMINDER,0.8555,1
P001748,C03667,499,reliable,21,27,1,0.03,0.91,authentication_failed,3,PAYMENT_LINK,0.9205,1
P001749,C00915,499,reliable,18,9,0,0.67,0.77,insufficient_funds,2,WAIT,0.6786,1
P001749,C00915,499,reliable,18,9,0,0.67,0.77,insufficient_funds,2,RETRY,0.4103,1
P001749,C00915,499,reliable,18,9,0,0.67,0.77,insufficient_funds,2,REMINDER,0.7358,1
P001749,C00915,499,reliable,18,9,0,0.67,0.77,insufficient_funds,2,PAYMENT_LINK,0.6272,0
P001750,C00013,499,occasionally_late,11,18,1,1.81,0.74,authentication_failed,3,WAIT,0.5433,0
P001750,C00013,499,occasionally_late,11,18,1,1.81,0.74,authentication_failed,3,RETRY,0.119,0
P001750,C00013,499,occasionally_late,11,18,1,1.81,0.74,authentication_failed,3,REMINDER,0.7821,0
P001750,C00013,499,occasionally_late,11,18,1,1.81,0.74,authentication_failed,3,PAYMENT_LINK,0.8656,1
P001751,C08584,499,reliable,16,10,2,0.69,0.78,bank_error,2,WAIT,0.7639,1
P001751,C08584,499,reliable,16,10,2,0.69,0.78,bank_error,2,RETRY,0.9205,1
P001751,C08584,499,reliable,16,10,2,0.69,0.78,bank_error,2,REMINDER,0.7335,0
P001751,C08584,499,reliable,16,10,2,0.69,0.78,bank_error,2,PAYMENT_LINK,0.7717,1
P001752,C06428,499,reliable,10,19,2,0.27,0.8,insufficient_funds,2,WAIT,0.7928,0
P001752,C06428,499,reliable,10,19,2,0.27,0.8,insufficient_funds,2,RETRY,0.427,0
P001752,C06428,499,reliable,10,19,2,0.27,0.8,insufficient_funds,2,REMINDER,0.7457,1
P001752,C06428,499,reliable,10,19,2,0.27,0.8,insufficient_funds,2,PAYMENT_LINK,0.7867,1
P001753,C01537,499,frequent_failure,13,8,5,7.04,0.22,bank_error,3,WAIT,0.5047,1
P001753,C01537,499,frequent_failure,13,8,5,7.04,0.22,bank_error,3,RETRY,0.6141,1
P001753,C01537,499,frequent_failure,13,8,5,7.04,0.22,bank_error,3,REMINDER,0.4008,0
P001753,C01537,499,frequent_failure,13,8,5,7.04,0.22,bank_error,3,PAYMENT_LINK,0.5198,0
P001754,C00737,499,reliable,22,6,1,0.68,0.87,bank_error,3,WAIT,0.7612,1
P001754,C00737,499,reliable,22,6,1,0.68,0.87,bank_error,3,RETRY,0.7147,1
P001754,C00737,499,reliable,22,6,1,0.68,0.87,bank_error,3,REMINDER,0.7489,1
P001754,C00737,499,reliable,22,6,1,0.68,0.87,bank_error,3,PAYMENT_LINK,0.6011,0
P001755,C08202,499,frequent_failure,8,8,6,3.95,0.41,payment_method_issue,2,WAIT,0.4643,0
P001755,C08202,499,frequent_failure,8,8,6,3.95,0.41,payment_method_issue,2,RETRY,0.3385,0
P001755,C08202,499,frequent_failure,8,8,6,3.95,0.41,payment_method_issue,2,REMINDER,0.5278,0
P001755,C08202,499,frequent_failure,8,8,6,3.95,0.41,payment_method_issue,2,PAYMENT_LINK,0.7591,1
P001756,C08653,499,churn_risk,1,2,5,7.78,0.16,insufficient_funds,3,WAIT,0.5371,1
P001756,C08653,499,churn_risk,1,2,5,7.78,0.16,insufficient_funds,3,RETRY,0.05,0
P001756,C08653,499,churn_risk,1,2,5,7.78,0.16,insufficient_funds,3,REMINDER,0.3423,0
P001756,C08653,499,churn_risk,1,2,5,7.78,0.16,insufficient_funds,3,PAYMENT_LINK,0.4949,0
P001757,C00454,499,churn_risk,6,3,4,12.03,0.11,payment_method_issue,1,WAIT,0.3742,1
P001757,C00454,499,churn_risk,6,3,4,12.03,0.11,payment_method_issue,1,RETRY,0.1966,1
P001757,C00454,499,churn_risk,6,3,4,12.03,0.11,payment_method_issue,1,REMINDER,0.4742,1
P001757,C00454,499,churn_risk,6,3,4,12.03,0.11,payment_method_issue,1,PAYMENT_LINK,0.7316,1
P001758,C04346,499,reliable,31,9,1,0.92,0.92,bank_error,2,WAIT,0.7744,1
P001758,C04346,499,reliable,31,9,1,0.92,0.92,bank_error,2,RETRY,0.8679,1
P001758,C04346,499,reliable,31,9,1,0.92,0.92,bank_error,2,REMINDER,0.792,1
P001758,C04346,499,reliable,31,9,1,0.92,0.92,bank_error,2,PAYMENT_LINK,0.6733,1
P001759,C00928,499,churn_risk,3,3,9,13.59,0.08,bank_error,1,WAIT,0.5334,0
P001759,C00928,499,churn_risk,3,3,9,13.59,0.08,bank_error,1,RETRY,0.6421,0
P001759,C00928,499,churn_risk,3,3,9,13.59,0.08,bank_error,1,REMINDER,0.3045,1
P001759,C00928,499,churn_risk,3,3,9,13.59,0.08,bank_error,1,PAYMENT_LINK,0.4847,0
P001760,C06292,499,reliable,31,34,0,0.42,0.82,bank_error,3,WAIT,0.6637,1
P001760,C06292,499,reliable,31,34,0,0.42,0.82,bank_error,3,RETRY,0.8121,1
P001760,C06292,499,reliable,31,34,0,0.42,0.82,bank_error,3,REMINDER,0.7296,1
P001760,C06292,499,reliable,31,34,0,0.42,0.82,bank_error,3,PAYMENT_LINK,0.7142,1
P001761,C08282,499,occasionally_late,13,5,3,1.06,0.49,bank_error,1,WAIT,0.6453,1
P001761,C08282,499,occasionally_late,13,5,3,1.06,0.49,bank_error,1,RETRY,0.8514,1
P001761,C08282,499,occasionally_late,13,5,3,1.06,0.49,bank_error,1,REMINDER,0.5877,0
P001761,C08282,499,occasionally_late,13,5,3,1.06,0.49,bank_error,1,PAYMENT_LINK,0.5922,0
P001762,C08723,499,reliable,17,34,1,0.31,0.92,insufficient_funds,1,WAIT,0.7626,0
P001762,C08723,499,reliable,17,34,1,0.31,0.92,insufficient_funds,1,RETRY,0.4482,0
P001762,C08723,499,reliable,17,34,1,0.31,0.92,insufficient_funds,1,REMINDER,0.8056,1
P001762,C08723,499,reliable,17,34,1,0.31,0.92,insufficient_funds,1,PAYMENT_LINK,0.665,1
P001763,C06474,499,reliable,16,12,0,0.64,0.77,payment_method_issue,2,WAIT,0.5597,0
P001763,C06474,499,reliable,16,12,0,0.64,0.77,payment_method_issue,2,RETRY,0.4646,0
P001763,C06474,499,reliable,16,12,0,0.64,0.77,payment_method_issue,2,REMINDER,0.8024,1
P001763,C06474,499,reliable,16,12,0,0.64,0.77,payment_method_issue,2,PAYMENT_LINK,0.95,1
P001764,C00038,499,occasionally_late,13,5,3,2.98,0.74,authentication_failed,1,WAIT,0.4727,0
P001764,C00038,499,occasionally_late,13,5,3,2.98,0.74,authentication_failed,1,RETRY,0.2267,0
P001764,C00038,499,occasionally_late,13,5,3,2.98,0.74,authentication_failed,1,REMINDER,0.7961,0
P001764,C00038,499,occasionally_late,13,5,3,2.98,0.74,authentication_failed,1,PAYMENT_LINK,0.8944,1
P001765,C05771,499,occasionally_late,24,18,2,1.03,0.48,bank_error,3,WAIT,0.6225,1
P001765,C05771,499,occasionally_late,24,18,2,1.03,0.48,bank_error,3,RETRY,0.7306,1
P001765,C05771,499,occasionally_late,24,18,2,1.03,0.48,bank_error,3,REMINDER,0.5391,0
P001765,C05771,499,occasionally_late,24,18,2,1.03,0.48,bank_error,3,PAYMENT_LINK,0.5976,1
P001766,C02555,499,reliable,30,34,0,0.17,0.71,bank_error,2,WAIT,0.7489,1
P001766,C02555,499,reliable,30,34,0,0.17,0.71,bank_error,2,RETRY,0.8316,1
P001766,C02555,499,reliable,30,34,0,0.17,0.71,bank_error,2,REMINDER,0.7344,0
P001766,C02555,499,reliable,30,34,0,0.17,0.71,bank_error,2,PAYMENT_LINK,0.6728,1
P001767,C07633,499,occasionally_late,17,3,3,1.44,0.77,payment_method_issue,3,WAIT,0.4669,0
P001767,C07633,499,occasionally_late,17,3,3,1.44,0.77,payment_method_issue,3,RETRY,0.2168,0
P001767,C07633,499,occasionally_late,17,3,3,1.44,0.77,payment_method_issue,3,REMINDER,0.7218,1
P001767,C07633,499,occasionally_late,17,3,3,1.44,0.77,payment_method_issue,3,PAYMENT_LINK,0.8015,1
P001768,C09999,499,reliable,36,18,0,0.22,0.94,authentication_failed,3,WAIT,0.443,1
P001768,C09999,499,reliable,36,18,0,0.22,0.94,authentication_failed,3,RETRY,0.2432,0
P001768,C09999,499,reliable,36,18,0,0.22,0.94,authentication_failed,3,REMINDER,0.9056,1
P001768,C09999,499,reliable,36,18,0,0.22,0.94,authentication_failed,3,PAYMENT_LINK,0.8999,1
P001769,C06621,499,reliable,15,8,1,0.68,0.83,bank_error,1,WAIT,0.6612,0
P001769,C06621,499,reliable,15,8,1,0.68,0.83,bank_error,1,RETRY,0.7705,1
P001769,C06621,499,reliable,15,8,1,0.68,0.83,bank_error,1,REMINDER,0.7212,0
P001769,C06621,499,reliable,15,8,1,0.68,0.83,bank_error,1,PAYMENT_LINK,0.7345,0
P001770,C00941,499,reliable,26,27,2,0.9,0.96,authentication_failed,3,WAIT,0.4724,0
P001770,C00941,499,reliable,26,27,2,0.9,0.96,authentication_failed,3,RETRY,0.1532,0
P001770,C00941,499,reliable,26,27,2,0.9,0.96,authentication_failed,3,REMINDER,0.8313,1
P001770,C00941,499,reliable,26,27,2,0.9,0.96,authentication_failed,3,PAYMENT_LINK,0.9054,1
P001771,C07399,499,occasionally_late,19,15,3,2.98,0.55,payment_method_issue,1,WAIT,0.4796,1
P001771,C07399,499,occasionally_late,19,15,3,2.98,0.55,payment_method_issue,1,RETRY,0.35,1
P001771,C07399,499,occasionally_late,19,15,3,2.98,0.55,payment_method_issue,1,REMINDER,0.6537,1
P001771,C07399,499,occasionally_late,19,15,3,2.98,0.55,payment_method_issue,1,PAYMENT_LINK,0.8592,1
P001772,C06129,499,reliable,20,36,1,0.04,0.85,insufficient_funds,2,WAIT,0.6593,1
P001772,C06129,499,reliable,20,36,1,0.04,0.85,insufficient_funds,2,RETRY,0.377,0
P001772,C06129,499,reliable,20,36,1,0.04,0.85,insufficient_funds,2,REMINDER,0.6935,1
P001772,C06129,499,reliable,20,36,1,0.04,0.85,insufficient_funds,2,PAYMENT_LINK,0.62,1
P001773,C09830,499,reliable,30,6,0,0.22,0.8,authentication_failed,2,WAIT,0.4462,0
P001773,C09830,499,reliable,30,6,0,0.22,0.8,authentication_failed,2,RETRY,0.3742,1
P001773,C09830,499,reliable,30,6,0,0.22,0.8,authentication_failed,2,REMINDER,0.9264,1
P001773,C09830,499,reliable,30,6,0,0.22,0.8,authentication_failed,2,PAYMENT_LINK,0.9264,1
P001774,C02681,499,reliable,30,35,0,1.0,0.96,bank_error,1,WAIT,0.688,0
P001774,C02681,499,reliable,30,35,0,1.0,0.96,bank_error,1,RETRY,0.8525,1
P001774,C02681,499,reliable,30,35,0,1.0,0.96,bank_error,1,REMINDER,0.6882,1
P001774,C02681,499,reliable,30,35,0,1.0,0.96,bank_error,1,PAYMENT_LINK,0.7256,1
P001775,C04355,499,reliable,9,10,2,0.44,0.84,payment_method_issue,2,WAIT,0.6062,0
P001775,C04355,499,reliable,9,10,2,0.44,0.84,payment_method_issue,2,RETRY,0.4906,0
P001775,C04355,499,reliable,9,10,2,0.44,0.84,payment_method_issue,2,REMINDER,0.8163,0
P001775,C04355,499,reliable,9,10,2,0.44,0.84,payment_method_issue,2,PAYMENT_LINK,0.9489,1
P001776,C03059,499,churn_risk,3,1,8,10.78,0.16,authentication_failed,2,WAIT,0.2851,0
P001776,C03059,499,churn_risk,3,1,8,10.78,0.16,authentication_failed,2,RETRY,0.05,0
P001776,C03059,499,churn_risk,3,1,8,10.78,0.16,authentication_failed,2,REMINDER,0.4573,0
P001776,C03059,499,churn_risk,3,1,8,10.78,0.16,authentication_failed,2,PAYMENT_LINK,0.6669,1
P001777,C07881,499,reliable,22,25,1,0.23,0.78,authentication_failed,2,WAIT,0.5681,1
P001777,C07881,499,reliable,22,25,1,0.23,0.78,authentication_failed,2,RETRY,0.2989,0
P001777,C07881,499,reliable,22,25,1,0.23,0.78,authentication_failed,2,REMINDER,0.8717,1
P001777,C07881,499,reliable,22,25,1,0.23,0.78,authentication_failed,2,PAYMENT_LINK,0.95,1
P001778,C00739,499,reliable,13,14,0,0.23,0.8,payment_method_issue,2,WAIT,0.5938,0
P001778,C00739,499,reliable,13,14,0,0.23,0.8,payment_method_issue,2,RETRY,0.4254,0
P001778,C00739,499,reliable,13,14,0,0.23,0.8,payment_method_issue,2,REMINDER,0.8287,1
P001778,C00739,499,reliable,13,14,0,0.23,0.8,payment_method_issue,2,PAYMENT_LINK,0.8818,1
P001779,C00539,499,reliable,17,27,0,0.46,0.99,authentication_failed,1,WAIT,0.4627,1
P001779,C00539,499,reliable,17,27,0,0.46,0.99,authentication_failed,1,RETRY,0.2706,0
P001779,C00539,499,reliable,17,27,0,0.46,0.99,authentication_failed,1,REMINDER,0.95,1
